time,q_hip,q_thigh,q_calf,qd_hip,qd_thigh,qd_calf,dq_hip,dq_thigh,dq_calf,dqd_hip,dqd_thigh,dqd_calf,cmd_hip,cmd_thigh,cmd_calf,cmd_unsat_hip,cmd_unsat_thigh,cmd_unsat_calf,foot_x,foot_y,foot_z,foot_desired_x,foot_desired_y,foot_desired_z,pos_error_norm,vel_error_norm,foot_error_norm_m,command_saturated
1.964,0.07835961693793529,0.9099546082790477,-1.3927488622047126,0.08696315603622709,0.9207821611614266,-1.3792178388385734,0.08368836994572218,0.11649221038201525,0.1160134116224247,0.08432033385735002,0.117111574801875,0.117111574801875,0.08421997901026834,0.11733654285130996,0.11700949333024525,0.08421997901026834,0.11733654285130996,0.11700949333024525,0.11545599574183224,-0.10706711932532673,-0.30553611600702224,0.10979412475978947,-0.10439349014203096,-0.30653190008300835,0.0193480071266152,0.0014103024636185559,0.006340083749687869,False
1.966,0.07852704246531943,0.9101876554962923,-1.392516761125571,0.08713180266457982,0.9210163925896944,-1.378983607410306,0.08371276369206675,0.11652360862229817,0.11605053957077328,0.08432623829708441,0.1171197754126172,0.1171197754126172,0.08423722923847485,0.11735566198979538,0.11703443020201067,0.08423722923847485,0.11735566198979538,0.11703443020201067,0.11534498549523273,-0.10701546423226631,-0.30555251889845225,0.10968174972802403,-0.10434143286829205,-0.30654570629995037,0.019350702690233066,0.0013693177930504436,0.006341064918844828,False
1.968,0.07869451611538567,0.9104207645829125,-1.3922845867110667,0.08730046076461054,0.9212506399508482,-1.378749360049152,0.08373682503312138,0.11655454331013537,0.11608720725217692,0.08433180552959996,0.11712750767999996,0.11712750767999996,0.08425414386579604,0.11737431253782135,0.11705890080937331,0.08425414386579604,0.11737431253782135,0.11705890080937331,0.1152339322017405,-0.10696379394642071,-0.3055688738321434,0.10956935638242944,-0.104289373040609,-0.30655945877792956,0.019353316113264598,0.0013283504584457521,0.00634201899468808,False
1.97,0.07886203722303026,0.9106539346114291,-1.3920523398821805,0.08746912966187106,0.9214849023081544,-1.3785150976918457,0.08376055382229411,0.1165850142582428,0.11612341444315141,0.08433703552148442,0.1171347715576172,0.1171347715576172,0.08427072278950787,0.11739249438308955,0.11708290500397543,0.08427072278950787,0.11739249438308955,0.11708290500397543,0.11512283631152037,-0.10691210869688236,-0.3055851806911202,0.10945694519034875,-0.10423731089267176,-0.30657315744551095,0.01935584737535504,0.0012874033752858273,0.006342945968365001,False
1.972,0.07902960512286032,0.9108871646539934,-1.3918200215603345,0.08763780868184845,0.9217191787247896,-1.3782808212752105,0.08378394991503334,0.11661502128216614,0.1161591609230476,0.08434192824134998,0.117141567001875,0.117141567001875,0.08428696590892681,0.11741020741613444,0.11710644264029653,0.08428696590892681,0.11741020741613444,0.11710644264029653,0.11501169827514209,-0.10686040871288245,-0.30560143935921835,0.10934451661934967,-0.10418524665818704,-0.3065868022321435,0.01935829645665144,0.001246479807818759,0.006343845831195107,False
1.974,0.07919721914919797,0.911120453782394,-1.3915876326673864,0.08780649714996885,0.9219534682638458,-1.3780465317361545,0.0838070131688278,0.1166445642002808,0.11619444647405126,0.08434648365983438,0.11714789397199216,0.11714789397199216,0.08430287312540868,0.11742745153031926,0.11712951357564858,0.08430287312540868,0.11742745153031926,0.11712951357564858,0.11490051854357733,-0.1068086942237888,-0.3056176497210862,0.10923207113722157,-0.10413318057087632,-0.3066003930681616,0.01936066333780198,0.0012055834276762604,0.006344718574670074,False
1.976,0.07936487863608438,0.9113538010680616,-1.391355174125624,0.08797519439160192,0.9221877699883361,-1.377812230011664,0.08382974344320661,0.11667364283379178,0.1162292708811834,0.08435070174960002,0.11715375243000004,0.11715375243000004,0.08431844434235114,0.11744422662183295,0.11715211767018517,0.08431844434235114,0.11744422662183295,0.11715211767018517,0.11478929756819631,-0.10675696545910351,-0.30563381166218684,0.1091196092119716,-0.10408111286447336,-0.3066139298847851,0.019362947999956817,0.0011647183846209147,0.006345564190453685,False
1.978,0.07953258291728386,0.9115872055820751,-1.3911226468577595,0.08814389973206452,0.9224220829612007,-1.3775779170387992,0.08385214059973925,0.11670225700673387,0.11626363393229985,0.08435458248533442,0.11715914234074226,0.11715914234074226,0.0843336794651909,0.11746053258969932,0.11717425478688587,0.0843336794651909,0.11746053258969932,0.11717425478688587,0.11467803580076469,-0.10670522264846088,-0.3056499250687996,0.10900713131182153,-0.10402904377272215,-0.30662741261412024,0.0193651504247668,0.0011238893924330141,0.006346382670381828,False
1.98,0.07970033132628794,0.911820666395167,-1.3908900517869234,0.088312612496625,0.9226564062453125,-1.3773435937546874,0.08387420450203555,0.11673040654597165,0.11629753541809153,0.08435812584374996,0.11716406367187499,0.11716406367187499,0.08434857840140585,0.11747636933577303,0.11719592479157075,0.08434857840140585,0.11747636933577303,0.11719592479157075,0.11456673369344031,-0.10665346602162505,-0.30566598982802184,0.1088946379052041,-0.10397697352937427,-0.3066408411891608,0.019367270594384346,0.0010831018338173155,0.0063471740064627415,False
1.982,0.07986812319631943,0.9120541825777294,-1.3906573898366592,0.08848133201050706,0.9228907389034822,-1.3771092610965179,0.08389593501574567,0.11675809128119927,0.11633097513208428,0.0843613318035844,0.11716851639386716,0.11716851639386716,0.08436314106051329,0.11749173676473111,0.11721712755289207,0.08436314106051329,0.11749173676473111,0.11721712755289207,0.11445539169877,-0.10660169580848801,-0.3056820058277706,0.10878212946075977,-0.10392490236818713,-0.30665421554378847,0.019369308491462855,0.0010423618893781225,0.006347938190876643,False
1.984,0.08003595786033656,0.9122877531998193,-1.390424661930918,0.08865005759889408,0.923125079998464,-1.376874920001536,0.08391733200856019,0.11678531104494054,0.11636395287063903,0.0843642003456,0.11717250048,0.11717250048,0.08437736735407245,0.1175066347840843,0.11723786294233972,0.08437736735407245,0.1175066347840843,0.11723786294233972,0.11434401026968631,-0.10654991223906732,-0.30569797295678397,0.10866960644733302,-0.10387283052292126,-0.3066675356127738,0.019371264099157112,0.0010016766972799761,0.006348675215976264,False
1.986,0.08020383465103698,0.9125213773311643,-1.390191868994052,0.08881878858693276,0.9233594285929624,-1.376640571407038,0.08393839535021,0.1168120656725491,0.11639646843295165,0.08436673145258436,0.11717601590636717,0.11717601590636717,0.08439125719568086,0.11752106330417626,0.11725813083423636,0.08439125719568086,0.11752106330417626,0.11725813083423636,0.11423258985950424,-0.10649811554350379,-0.30571389110462355,0.10855706933396882,-0.10382075822733827,-0.30668080133177655,0.019373137401122727,0.0009610545523548618,0.006349385074286485,False
1.988,0.0803717529008619,0.9127550540411687,-1.3899590119508098,0.08898752429973758,0.9235937837496355,-1.3764062162503645,0.08395912491246635,0.11683835500220807,0.11642852162105316,0.08436892510935001,0.117179062651875,0.117179062651875,0.08440481050097787,0.11753502223817072,0.11727793110574312,0.08440481050097787,0.11753502223817072,0.11727793110574312,0.11412113092191824,-0.10644630595205938,-0.3057297601616751,0.10844451858990953,-0.10376868571519832,-0.30669401263734664,0.0193749283815165,0.0009205051563432762,0.006350067758504627,False
1.99,0.08053971194200019,0.9129887823989186,-1.3897260917263303,0.08915626406239455,0.9238281445311036,-1.3761718554688964,0.08397952056914082,0.11686417887493046,0.11646011223980944,0.08437078130273437,0.11718164069824216,0.11718164069824216,0.08441802718764205,0.1175485115020739,0.11729726363685099,0.08441802718764205,0.1175485115020739,0.11729726363685099,0.11400963391099866,-0.10639448369511507,-0.305745580019151,0.10833195468459093,-0.10371661322025831,-0.30670716946692483,0.019376637024996257,0.000880039935026163,0.00635072326150034,False
1.992,0.08070771110639235,0.9132225614731877,-1.3894931092461364,0.08932500719996544,0.9240625099999521,-1.375937490000048,0.08399958219608536,0.11688953713455887,0.1164912400969214,0.08437230002160001,0.11718375003000003,0.11718375003000003,0.08443090717539294,0.11756153101471165,0.11731612831038842,0.08443090717539294,0.11756153101471165,0.11731612831038842,0.11389809928118867,-0.10634264900316846,-0.30576135056909115,0.1082193780876393,-0.10366454097626907,-0.30672027175884314,0.019378263316719938,0.000839672443702199,0.0063513515763154805,False
1.994,0.08087574972573473,0.9134563903324432,-1.3892600654361307,0.0894937530374918,0.9242968792187387,-1.3757031207812616,0.08401930967119225,0.11691442962776556,0.1165219050029249,0.08437348125683442,0.11718539063449224,0.11718539063449224,0.08444345038599037,0.11757408069774293,0.11733452501201792,0.08444345038599037,0.11757408069774293,0.11733452501201792,0.11378652748730092,-0.10629080210683159,-0.3057770717043651,0.10810678926886724,-0.10361246921697341,-0.30673331945232585,0.019379807242347297,0.0007994188905316886,0.0063519526961645645,False
1.996,0.08104382713148352,0.9136902680448513,-1.3890269612225883,0.08966250089999891,0.9245312512499986,-1.3754687487500015,0.08403870287439412,0.11693885620405252,0.11655210677119099,0.08437432500135,0.11718656250187498,0.11718656250187498,0.08445565674323433,0.11758616047565702,0.117352453630242,0.08445565674323433,0.11758616047565702,0.117352453630242,0.11367491898451443,-0.10623894323682886,-0.3057927433186733,0.10799418869827071,-0.10356039817610375,-0.3067463124874897,0.01938126878803834,0.0007592988188329145,0.006352526614434505,False
1.998,0.08121194265485884,0.9139241936782828,-1.3887937975321525,0.08983125011249996,0.9247656251562499,-1.37523437484375,0.08405776168766393,0.11696281671575136,0.1165818452179254,0.08437483125008438,0.11718726562511717,0.11718726562511717,0.08446752617296496,0.11759777027577052,0.11736991405638736,0.08446752617296496,0.11759777027577052,0.11736991405638736,0.1135632742283711,-0.10618707262399471,-0.30580836530654887,0.10788157684602544,-0.10350832808737988,-0.3067592508053445,0.019382647940453475,0.0007193360061704353,0.006353073324684459,False
2.0,0.08138009562684888,0.9141581663003189,-1.3885605752918282,0.09,0.925,-1.375,0.08407648599501501,0.11698631101802347,0.11661112016216908,0.08437500000000003,0.1171875,0.1171875,0.08447905860306304,0.1176089100282342,0.1173869061846266,0.08447905860306304,0.1176089100282342,0.1173869061846266,0.1134515936747727,-0.10613519049927138,-0.30582393756335896,0.10776895418248313,-0.10345625918450665,-0.30677213434779416,0.01938394468675438,0.000679559662648504,0.006353592820646394,False
2.0020000000000002,0.08154828537821388,0.9143921849782566,-1.3883272954289767,0.09016874988750007,0.9252343748437502,-1.37476562515625,0.08409487568250099,0.11700933896885983,0.11663993142579787,0.08437483125008438,0.11718726562511711,0.11718726562511711,0.08449025396344946,0.11761957966602338,0.11740342991196086,0.08449025396344946,0.11761957966602338,0.11740342991196086,0.11333987777997742,-0.10608329709370674,-0.3058394599853062,0.1076563211781684,-0.10340419170117168,-0.30678496305763675,0.019385159014602804,0.0006400060472935148,0.006354085096224624,False
2.004,0.08171651123949031,0.9146262487791147,-1.3880939588713097,0.09033749910000102,0.9254687487500014,-1.3745312512499985,0.08411293063821579,0.11703190042908103,0.11666827883352257,0.08437432500134995,0.11718656250187498,0.11718656250187498,0.08450111218608412,0.11762977912494292,0.11741948513822723,0.08450111218608412,0.11762977912494292,0.11741948513822723,0.11322812700059658,-0.10603139263845197,-0.30585493246943046,0.10754367830377493,-0.10335212587104316,-0.30679773687856515,0.019386290912160677,0.0006007206761216604,0.0063545501454959396,False
2.0060000000000002,0.0818847725409949,0.9148603567696394,-1.387860566546884,0.09050624696250822,0.9257031207812615,-1.3742968792187384,0.0841306507522938,0.11705399526233758,0.11669616221288906,0.0843734812568343,0.11718539063449213,0.11718539063449213,0.08451163320497106,0.11763950834363616,0.11743507176610087,0.08451163320497106,0.11763950834363616,0.11743507176610087,0.11311634179359147,-0.10597947736475949,-0.30587035491361025,0.10743102603016177,-0.10330006192776738,-0.30681045575516797,0.01938734036809151,0.0005617613784012362,0.00635498796271018,False
2.008,0.08205306861282871,0.9150945080163096,-1.3876271193840954,0.09067499280003455,0.9259374900000481,-1.3740625099999522,0.0841480359169096,0.11707562333510937,0.11672358139427794,0.08437230002160001,0.11718375003000003,0.11718375003000003,0.08452181695614945,0.11764876726356215,0.11745018970108305,0.08452181695614945,0.11764876726356215,0.11745018970108305,0.11300452261626995,-0.10592755150398059,-0.3058857272165638,0.10731836482835085,-0.10324800010496674,-0.30682311963292924,0.019388307371557466,0.0005232025841898195,0.006355398542289032,False
2.0100000000000002,0.08222139878488127,0.9153287015853431,-1.3873936183116737,0.09084373593760547,0.9261718554688967,-1.3738281445311036,0.08416508602627819,0.11709678451670613,0.11675053621090509,0.08437078130273434,0.11718164069824216,0.11718164069824216,0.0845316633777028,0.11765755582902022,0.11746483885152441,0.0845316633777028,0.11765755582902022,0.11746483885152441,0.11289266992628331,-0.1058756152875632,-0.3059010492778514,0.10720569516952184,-0.10319594063623726,-0.3068357284582297,0.01938919191222286,0.0004851414199008494,0.006355781878827631,False
2.012,0.08238976238683458,0.9155629365427016,-1.387160064258676,0.09101247570026247,0.9264062162503646,-1.3735937837496355,0.08418180097665484,0.1171174786792671,0.11677702649882123,0.0843689251093499,0.11717906265187483,0.11717906265187483,0.08454117240975291,0.11766587398713287,0.11747901912859884,0.08454117240975291,0.11766587398713287,0.11747901912859884,0.11278078418162263,-0.10582366894704978,-0.3059163209978756,0.10709301752501021,-0.10314388375514644,-0.30684828217834675,0.01938999398025068,0.00044770648317974033,0.006356137967093039,False
2.0140000000000002,0.08255815874816726,0.9157972119540971,-1.3869264581544822,0.09118121141306729,0.926640571407038,-1.373359428592962,0.08419818066633518,0.1171377056977614,0.11680305209691202,0.08436673145258439,0.11717601590636717,0.11717601590636717,0.08455034399446242,0.1176737216878603,0.11749273044631803,0.08455034399446242,0.1176737216878603,0.11749273044631803,0.11266886584061592,-0.10577171271407496,-0.3059315422778839,0.10698033236630253,-0.1030918296952308,-0.3068607807414552,0.019390713566305035,0.0004110706056043635,0.006356466802025601,False
2.016,0.08272658719815856,0.9160315268849971,-1.3866928009287884,0.09134994240110592,0.926874920001536,-1.373125079998464,0.0842142249956551,0.11715746544998755,0.116828612846898,0.08436420034560005,0.11717250048000005,0.11717250048000005,0.08455917807603337,0.11768109888398069,0.11750597272152635,0.08455917807603337,0.11768109888398069,0.11750597272152635,0.11255691536192453,-0.10571974682036335,-0.305946713019969,0.10686764016503382,-0.10303977868999387,-0.30687322409662726,0.01939135066154925,0.0003754695219576698,0.00635676837873792,False
2.0180000000000002,0.08289504706589254,0.9162658804006303,-1.3864590935116017,0.09151866798949287,0.927109261096518,-1.3728907389034821,0.08422993386699087,0.11717675781657397,0.1168537085933348,0.0843613318035844,0.11716851639386716,0.11716851639386716,0.08456767460070995,0.11768800553111412,0.1175187458739102,0.08456767460070995,0.11768800553111412,0.1175187458739102,0.11244493320453981,-0.1056677714977273,-0.30596183312707126,0.10675494139298318,-0.10298773097290358,-0.3068856121938336,0.019391905257647786,0.00034122908736696763,0.006357042692515696,False
2.02,0.08306353768026206,0.9165002715659922,-1.3862253368332345,0.09168738750337502,0.9273435937546876,-1.3726564062453126,0.0842453071847591,0.11719558268097857,0.11687833918361296,0.08435812584374996,0.11716406367187493,0.11716406367187493,0.08457583351677586,0.11769444158770051,0.11753104982598422,0.08457583351677586,0.11769444158770051,0.11753104982598422,0.11233291982778004,-0.10561578697806451,-0.30597690250297915,0.106642236522071,-0.10293568677739037,-0.3068979449839432,0.01939237734676435,0.0003088041141952916,0.006357289738817126,False
2.0220000000000002,0.0832320583699729,0.9167346994458512,-1.3859915318242986,0.0918561002679355,0.9275779170387994,-1.3724220829612006,0.08426034485541664,0.11721393992948904,0.11690250446795808,0.08435458248533434,0.11715914234074215,0.11715914234074215,0.0845836547745538,0.11770040701501676,0.11754288450310399,0.0845836547745538,0.11770040701501676,0.11754288450310399,0.11222087569128691,-0.10556379349335615,-0.305991921052331,0.10652952602435493,-0.1028836463368446,-0.3069102224187239,0.019392766921562995,0.0002788306015704014,0.006357509513273481,False
2.024,0.08340060846354781,0.9169691631047536,-1.3857576794156996,0.09202480560839807,0.927812230011664,-1.372187769988336,0.08427504678746069,0.11723182945122258,0.11692620429943053,0.08435070174960002,0.11715375242999998,0.11715375242999998,0.08459113832640752,0.11770590177716136,0.11755424983345034,0.08459113832640752,0.11770590177716136,0.11755424983345034,0.11210880125502204,-0.10551179127566429,-0.30600688868061626,0.10641681037202673,-0.10283160988461446,-0.30692244445084277,0.019393073975206447,0.0002521861341647304,0.0063577020116883905,False
2.0260000000000002,0.08356918728933067,0.9172036616070299,-1.3855237805386318,0.09219350285003114,0.9280465317361544,-1.3719534682638457,0.08428941289142876,0.11724925113812615,0.1169494385339257,0.08434648365983444,0.11714789397199227,0.11714789397199227,0.08459828412674229,0.11771092584107046,0.1175651457480476,0.08459828412674229,0.11771092584107046,0.1175651457480476,0.11199669697926408,-0.10545978055712975,-0.3060218052941771,0.10630409003740825,-0.10277957765400358,-0.30693461103386666,0.019393298501358913,0.00023003240778485896,0.0063578672300388045,False
2.028,0.08373779417549047,0.9174381940167999,-1.3852898361245713,0.09236219131815154,0.9282808212752104,-1.3717191787247893,0.08430344307989866,0.11726620488497624,0.11697220703017404,0.08434192824135,0.11714156700187506,0.11714156700187506,0.08460509213200162,0.11771547917650363,0.11757557218075501,0.08460509213200162,0.11771547917650363,0.11757557218075501,0.11188456332460503,-0.10540776156996974,-0.30603667080020924,0.10619136549294822,-0.10272754987826892,-0.3069467221222617,0.019393440494183192,0.0002137720972682144,0.006358005164474234,False
2.0300000000000002,0.08390642845002545,0.9176727593979787,-1.3850558471052719,0.09253087033812896,0.9285150976918459,-1.3714849023081541,0.08431713726748856,0.11728269058937925,0.11699450964974073,0.0843370355214843,0.11713477155761715,0.11713477155761715,0.0846115623006714,0.11771956175605877,0.11758552906825818,0.0846115623006714,0.11771956175605877,0.11758552906825818,0.11177240075194694,-0.10535573454647594,-0.3060514851067634,0.10607863721121862,-0.10267552679061819,-0.3069587776713949,0.019393499948342274,0.0002048154859151265,0.006358115811317286,False
2.032,0.08407508944076716,0.9179073568142821,-1.3848218144127578,0.09269953923538943,0.928749360049152,-1.371250639950848,0.08433049537085684,0.11729870815177083,0.11701634625702599,0.08433180552960001,0.11712750768000002,0.11712750768000002,0.08461769459327473,0.11772317355514794,0.11759501635008555,0.08461769459327473,0.11772317355514794,0.11759501635008555,0.11166020972249868,-0.10530369971901188,-0.30606624812274663,0.10596590566491136,-0.10262350862420808,-0.3069707776375331,0.01939347685899774,0.00020412785211257277,0.006358199167063021,False
2.0340000000000003,0.08424377647538457,0.918141985329233,-1.3845877389793193,0.09286819733542023,0.9289836074103057,-1.371016392589694,0.08434351730870228,0.11731425747541657,0.11703771671926504,0.08432623829708435,0.11711977541261714,0.11711977541261714,0.08462348897237916,0.11772631455202874,0.11760403396859966,0.08462348897237916,0.11772631455202874,0.11760403396859966,0.11154799069777255,-0.10525165732001085,-0.30608095975792354,0.10585317132683406,-0.10257149561214146,-0.3069827219778443,0.019393371221812252,0.00021179109081325475,0.006358255228380038,False
2.036,0.0844124888813881,0.9183766440061658,-1.3843536217375063,0.0930368439637729,0.9292178388385736,-1.3707821611614264,0.08435620300176386,0.11732933846641166,0.11705862090652798,0.08432033385735,0.11711157480187495,0.11711157480187495,0.08462894540258765,0.11772898472778154,0.11761258186899588,0.08462894540258765,0.11772898472778154,0.11761258186899588,0.11143574413958081,-0.10519960758197364,-0.3060956199229175,0.10574043466990714,-0.10251948798746546,-0.3069946106503971,0.01939318303294674,0.0002269619442678855,0.006358283992109473,False
2.0380000000000003,0.08458122598613374,0.9186113319082332,-1.3841194636201228,0.09320547844606836,0.9294520533973172,-1.3705479466026829,0.08436855237282095,0.1173439510336808,0.11707905869171979,0.08431409224583447,0.1171029058969923,0.1171029058969923,0.08463406385054838,0.11773118406631292,0.11762065999930278,0.08463406385054838,0.11773118406631292,0.11762065999930278,0.11132347051003239,-0.10514755073746629,-0.30611022852921177,0.10562769616716011,-0.10246748598316904,-0.30700644361416163,0.019392912289061655,0.0002482687103762207,0.006358285455265444,False
2.04,0.08474998711682713,0.9188460480984112,-1.3838852655602216,0.09337410010800004,0.9296862501500001,-1.3703137498499998,0.08438056534669318,0.1173580950889784,0.11709902995058051,0.08430751349999999,0.11709376874999994,0.11709376874999994,0.08463884428494607,0.11773291255436485,0.1176282683103894,0.08463884428494607,0.11773291255436485,0.1176282683103894,0.1112111702715296,-0.1050954870191178,-0.3061247854891508,0.1055149562917277,-0.10241548983218078,-0.3070182208290091,0.019392558987317468,0.0002742857378986253,0.006358259615035286,False
