time,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2,inertia1,inertia2,coriolis1,coriolis2,gravity1,gravity2,tau_model1,tau_model2,residual1,residual2,residual_norm
1.794,8.527710587802195,-12.61202451500339,10.070413161521996,-28.549180018299346,2.3567519970962847,41.93022507515478,-0.4691928463211306,0.10376221251862477,0.4133290093742391,0.21481456906350632,0.0363722115513373,-0.015365959178863554,-0.9188940672467071,-0.095686397366018,-0.4691928463211307,0.10376221251862477,-5.551115123125783e-17,0.0,5.551115123125783e-17
1.795,8.537783357715714,-12.640531764796613,10.072769913519092,-28.50724979322419,0.3483012605742007,47.51759175534831,-0.4771686729228737,0.10667997122099089,0.39098842841825665,0.2248794187293873,0.05863633203588653,-0.024958254107614614,-0.9267934333770168,-0.09324119340078175,-0.4771686729228736,0.10667997122099092,5.551115123125783e-17,2.7755575615628914e-17,6.206335383118183e-17
1.796,8.547856475930494,-12.668991496998082,10.073118214779667,-28.459732201468842,-1.6246983870642089,53.029442904881556,-0.48504376486019596,0.10962097039246477,0.369071123986326,0.23490128544165095,0.08046847827811622,-0.034509539223931816,-0.9345833671246382,-0.09077077582525434,-0.48504376486019596,0.1096209703924648,0.0,2.7755575615628914e-17,2.7755575615628914e-17
1.797,8.557927969446887,-12.697398199756647,10.071493516392604,-28.40670275856396,-3.5563503038589177,58.448147092312595,-0.49281664844351525,0.11258364306690515,0.3476209334849465,0.24485959122547749,0.10182481451886068,-0.04399924119744562,-0.9422623964473225,-0.0882767069611267,-0.4928166484435153,0.11258364306690517,-5.551115123125783e-17,2.7755575615628914e-17,6.206335383118183e-17
1.798,8.567995906612975,-12.725746454368117,10.067937166088745,-28.348254611471646,-5.441051827693683,63.75693633645556,-0.5004859797523218,0.11556641033878552,0.32667956558055594,0.25473437231883667,0.12266363390723606,-0.05340740089105607,-0.9498291792401137,-0.085760561088995,-0.5004859797523217,0.1155664103387856,1.1102230246251565e-16,8.326672684688674e-17,1.3877787807814457e-16
1.799,8.578058402727235,-12.754030952043253,10.062496114261052,-28.28449767513519,-7.273538975297051,68.94004106217953,-0.5080505462062134,0.11856768558013997,0.30628634390837745,0.2645063971049509,0.14294561479175744,-0.06271479129335089,-0.9572825049063484,-0.08322392023146011,-0.5080505462062135,0.11856768558013989,-1.1102230246251565e-16,-8.326672684688674e-17,1.3877787807814457e-16
1.8,8.58811362530252,-12.782246509677327,10.055222575285754,-28.215557634073008,-9.048925524702563,73.98280815922377,-0.5155092674021942,0.1215858786310348,0.28647798055140233,0.274157273653611,0.16263404724131986,-0.07190302505987406,-0.9646212951949164,-0.08066836996270203,-0.5155092674021942,0.12158587863103489,0.0,8.326672684688674e-17,8.326672684688674e-17
1.801,8.598159798952281,-12.810388084503241,10.046173649761052,-28.141574825913786,-10.762735974681362,78.87180060358514,-0.5228611952272504,0.12461939992784815,0.26728838182818454,0.28366954566486047,0.1816950272573597,-0.08095465045676715,-0.9718446043127946,-0.07809549528024518,-0.5228611952272504,0.12461939992784815,0.0,0.0,0.0
1.802,8.608195209866068,-12.83845078752855,10.03541091378637,-28.0627030253102,-12.410932037946305,83.59487759627395,-0.530105513263975,0.12766666453559905,0.24874848819643686,0.29302677587583453,0.2000976168702149,-0.08985323476756096,-0.9789516183306268,-0.0755068765726745,-0.530105513263975,0.12766666453559905,0.0,0.0,0.0
1.803,8.618218209847816,-12.866429895676264,10.022999981748423,-27.979108147713927,-13.989932490212054,88.14125467563287,-0.5372415355150688,0.1307260960530504,0.23088614933306875,0.3022136162700759,0.21781396905903905,-0.09858343450244872,-0.9859416539071767,-0.07290408571457681,-0.5372415355150689,0.1307260960530504,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
1.804,8.628227219897074,-12.894320862569302,10.009010049258212,-27.890966893038293,-15.49662635840944,92.50154374847357,-0.544268704479901,0.1337961303622036,0.2137260347150102,0.311215864709211,0.23481941717092614,-0.10713105202991496,-0.9928141563658374,-0.07028868231709239,-0.544268704479901,0.1337961303622036,0.0,0.0,0.0
1.805,8.638220733319974,-12.922119327918592,9.993513422899802,-27.79846534928982,-16.928379583020135,96.66777344531228,-0.5511865886226579,0.13687521919704412,0.19728957932137434,0.32002050788069786,0.25109252921869235,-0.11548307852444202,-0.9995686971627246,-0.0676622101592117,-0.5511865886226579,0.13687521919704415,0.0,2.7755575615628914e-17,2.7755575615628914e-17
1.806,8.648197318363291,-12.949821125494436,9.976585043316783,-27.70179757584451,-18.283035426955276,100.63339062178393,-0.5579948792770242,0.1399618335098901,0.18159496342623854,0.32861575071458865,0.2666151280880383,-0.12362772338322564,-1.006204970791301,-0.06502619382147289,-0.5579948792770242,0.1399618335098901,0.0,0.0,0.0
1.807,8.658155620371181,-12.977422289679659,9.958302007889827,-27.601164185222725,-19.558909022972873,104.39324419068467,-0.5646933870366966,0.14305446661732207,0.1666571248688228,0.3369910326600908,0.28137227926730934,-0.13155443050269325,-1.0127227911728287,-0.06238213554007542,-0.5646933870366966,0.14305446661732213,0.0,5.551115123125783e-17,5.551115123125783e-17
1.808,8.668094363470047,-13.00491906062069,9.938743098866855,-27.49677094103204,-20.754776550710186,107.94355276913723,-0.5712820376842588,0.14615163711138257,0.1524878016867133,0.3451370314237917,0.29535224821420664,-0.13925388201668487,-1.0191220875851787,-0.05973151229572429,-0.5712820376842588,0.14615163711138254,0.0,-2.7755575615628914e-17,2.7755575615628914e-17
1.809,8.678012351792363,-13.032307888008953,9.917988322316145,-27.388827388262904,-21.869859611499344,111.28185785854403,-0.5777608677131771,0.1492518915254122,0.13909560258625417,0.3530456549517703,0.3085464298853293,-0.14671799027852042,-1.0254029001847607,-0.05707577314783765,-0.5777608677131771,0.14925189152541224,0.0,2.7755575615628914e-17,2.7755575615628914e-17
1.81,8.687908470255067,-13.059585433539358,9.896118462704646,-27.27754553040436,-22.90380542377841,114.40696443993072,-0.5841300194988126,0.1523538067474703,0.12648610240670755,0.3607100225849502,0.3209492532719419,-0.15393987901630976,-1.031565375177462,-0.05441633682117012,-0.5841300194988126,0.15235380674747034,0.0,5.551115123125783e-17,5.551115123125783e-17
1.811,8.697781684912348,-13.086748572105321,9.873214657280867,-27.16313856596443,-23.856663494615027,117.31887096557215,-0.5903897361745785,0.15545599217770156,0.11466195951162589,0.3681244364299601,0.33255806400852944,-0.1609138547037697,-1.0376097596947338,-0.05175458954848883,-0.5903897361745785,0.1554559921777016,0.0,2.7755575615628914e-17,2.7755575615628914e-17
1.812,8.707631042906135,-13.11379439180032,9.849357993786253,-27.04581969499886,-24.728859434935227,120.01869076345861,-0.5965403562686428,0.1585570916292139,0.10362305190919305,0.37528434406666783,0.3433729882523777,-0.16763536926771477,-1.0435363964302136,-0.04909188316973927,-0.5965403562686428,0.15855709162921378,0.0,-1.1102230246251565e-16,1.1102230246251565e-16
1.813,8.717455672040487,-13.140720192804556,9.824629134351317,-26.9258010042354,-25.521166579462186,122.50856685022325,-0.6025823081551375,0.16165578497494817,0.09336662885720987,0.38218629375987845,0.3533967810785086,-0.17410097529971252,-1.0493457180908559,-0.04642953348521766,-0.6025823081551374,0.16165578497494826,1.1102230246251565e-16,8.326672684688674e-17,1.3877787807814457e-16
1.814,8.72725478000826,-13.167523485241942,9.799107967771855,-26.803292437385178,-26.23467604955669,124.79158207806088,-0.6085161043716368,0.16475078954566663,0.08388747473976199,0.38882788335878493,0.36263466260292654,-0.18030827495549218,-1.0550382417143254,-0.04376881885762613,-0.6085161043716368,0.16475078954566663,0.0,0.0,0.0
1.815,8.73702765329998,-13.19420198609725,9.772873291722298,-26.678500855307117,-26.870765860833753,126.87166643023325,-0.6143423358519408,0.16784086128648196,0.07517808210172963,0.39520770405666533,0.37109414494802373,-0.1862558637145978,-1.060614562901694,-0.041110979055585514,-0.6143423358519408,0.167840861286482,0.0,5.551115123125783e-17,5.551115123125783e-17
1.816,8.746773655825843,-13.220753615286126,9.746002525861465,-26.551629188876884,-27.431069630477566,128.7535031367155,-0.6200616661200176,0.170924795681334,0.06722883088328933,0.40132528014862784,0.3787848530079862,-0.1919432701380924,-1.0660753500112932,-0.038457214329201427,-0.6200616661200176,0.170924795681334,0.0,0.0,0.0
1.817,8.756492227282074,-13.247176490971867,9.718571456230988,-26.42287568574017,-27.91744538442345,130.4424351150326,-0.6256748254873593,0.17400142845646616,0.06002817109825705,0.40718100587077033,0.3857183417703589,-0.19737089270767497,-1.0714213383559754,-0.03580868470662927,-0.6256748254873594,0.1740014284564661,-1.1102230246251565e-16,-5.551115123125783e-17,1.2412670766236366e-16
1.818,8.76618288129292,-13.273468924222492,9.690654010846565,-26.292433250625137,-28.331944904732648,131.94437305960017,-0.631182605292288,0.17706963607526127,0.05356280643630651,0.41277608033386415,0.39190791271372943,-0.20253993475932183,-1.076653324442324,-0.033166509499280974,-0.631182605292288,0.17706963607526133,0.0,5.551115123125783e-17,5.551115123125783e-17
1.819,8.775845203358863,-13.299629413100057,9.662322065941833,-26.160488877565538,-28.676783995031595,133.26570631345544,-0.6365858522157335,0.1801283360378122,0.04781787652904665,0.4181124414825275,0.39736843154155144,-0.20745233844241956,-1.0817721602863315,-0.030531767002295814,-0.6365858522157334,0.18012833603781214,1.1102230246251565e-16,-5.551115123125783e-17,1.2412670766236366e-16
1.82,8.785478848640809,-13.325656636271308,9.633645281946801,-26.027223171252082,-28.954313978997774,134.413217465741,-0.6418854627040662,0.18317648699929998,0.042777135893862256,0.42319269992045544,0.402116149238199,-0.21211071854495156,-1.0867787478361275,-0.027905494376203852,-0.6418854627040662,0.18317648699930003,0.0,5.551115123125783e-17,5.551115123125783e-17
1.821,8.795083539608777,-13.351549446225095,9.604690967967803,-25.89280995378634,-29.16699468540598,135.3940014323035,-0.6470823775255764,0.18621308872169512,0.038423127848356255,0.4280200733470367,0.40616852815442117,-0.21651829693007624,-1.0916740335283537,-0.02528868769526533,-0.6470823775255763,0.18621308872169512,1.1102230246251565e-16,0.0,1.1102230246251565e-16
1.822,8.80465906358206,-13.377306862177448,9.575523973282397,-25.757415952354037,-29.3173691146932,136.21538959980185,-0.6521775764832892,0.18923718187349423,0.03473735196464831,0.4325983222536024,0.4095440745529301,-0.22067883823233161,-1.0964590030008676,-0.02268230214777655,-0.6521775764832891,0.18923718187349423,1.1102230246251565e-16,0.0,1.1102230246251565e-16
1.823,8.814205270186227,-13.402928062740203,9.546206604167704,-25.621200562754236,-29.408039927507215,136.88487944924626,-0.6571720733031202,0.1922478476921673,0.031700423900297175,0.43693168743118355,0.41226217877736876,-0.22459658736535448,-1.101134675980786,-0.020087252373661796,-0.6571720733031201,0.19224784769216727,1.1102230246251565e-16,-2.7755575615628914e-17,1.1443916996305594e-16
1.824,8.823722068750467,-13.42841237842351,9.516798564240197,-25.484315683304988,-29.441647846099563,137.41006992538678,-0.6620669107127675,0.19524420752379334,0.029292226696126862,0.441024829748189,0.4143429639543665,-0.2282762092995159,-1.1057021013632609,-0.017504412924879677,-0.6620669107127675,0.19524420752379346,0.0,1.1102230246251565e-16,1.1102230246251565e-16
1.825,8.83320942566686,-13.453759284036888,9.487356916394099,-25.3469056133796,-29.42085201522189,137.798602685369,-0.6668631557234541,0.19822542225397924,0.027492052866965364,0.4448827725675216,0.415807143902683,-0.23172273147899872,-1.1101623524931024,-0.01493461883454373,-0.666863155723454,0.19822542225397918,1.1102230246251565e-16,-5.551115123125783e-17,1.2412670766236366e-16
1.826,8.84266736173124,-13.478968391047582,9.457936064378877,-25.209107010694233,-29.348312330653176,138.05810924434937,-0.6715618951235596,0.20119069164365785,0.026278736826475416,0.44851084708967015,0.4166758907082529,-0.2349414891648464,-1.1145165226582878,-0.012378666281165938,-0.6715618951235596,0.20119069164365783,0.0,-2.7755575615628914e-17,2.7755575615628914e-17
1.827,8.852095949483287,-13.504039439949032,9.428587752048225,-25.071048901449885,-29.226673710652772,138.19616393737556,-0.6761642311903446,0.20413925358274565,0.02563077738030834,0.45191464083211325,0.41697071223090776,-0.23793807391433,-1.1187657208015607,-0.009837313335037562,-0.6761642311903446,0.20413925358274568,0.0,2.7755575615628914e-17,2.7755575615628914e-17
